+———+———+———+———+———+———+————+————+————+————+————+————+————+————+————+————+————+————+————+————+————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+—————+——————+——————+——————+——————+——————+——————+——————+——————+——————+——————+——————+——————+——————+——————+——————+———————+———————+———————+———————+———————+———————+————————+———+
| 0 | 0 | 1 | 0 | 0 | 0 | 00 | 01 | 00 | 00 | 00 | 01 | 00 | 00 | 00 | 10 | 10 | 10 | 00 | 00 | 00 | 001 | 000 | 000 | 000 | 010 | 010 | 010 | 000 | 000 | 000 | 010 | 010 | 010 | 000 | 000 | 000 | 100 | 100 | 100 | 000 | 0010 | 0010 | 0010 | 0000 | 0000 | 0000 | 0100 | 0100 | 0100 | 0000 | 0100 | 0100 | 0100 | 0000 | 1000 | 00100 | 00100 | 00100 | 00000 | 01000 | 01000 | 001000 | 1 |
| 0 | 0 | 1 | 0 | 0 | 1 | 00 | 01 | 00 | 00 | 01 | 01 | 00 | 00 | 01 | 10 | 10 | 11 | 00 | 01 | 01 | 001 | 000 | 000 | 001 | 010 | 010 | 011 | 000 | 001 | 001 | 010 | 010 | 011 | 000 | 001 | 001 | 100 | 101 | 101 | 001 | 0010 | 0010 | 0011 | 0000 | 0001 | 0001 | 0100 | 0101 | 0101 | 0001 | 0100 | 0101 | 0101 | 0001 | 1001 | 00100 | 00101 | 00101 | 00001 | 01001 | 01001 | 001001 | 1 |
| 0 | 0 | 1 | 0 | 1 | 0 | 00 | 01 | 00 | 01 | 00 | 01 | 00 | 01 | 00 | 10 | 11 | 10 | 01 | 00 | 10 | 001 | 000 | 001 | 000 | 010 | 011 | 010 | 001 | 000 | 010 | 010 | 011 | 010 | 001 | 000 | 010 | 101 | 100 | 110 | 010 | 0010 | 0011 | 0010 | 0001 | 0000 | 0010 | 0101 | 0100 | 0110 | 0010 | 0101 | 0100 | 0110 | 0010 | 1010 | 00101 | 00100 | 00110 | 00010 | 01010 | 01010 | 001010 | 0 |
| 0 | 0 | 1 | 0 | 1 | 1 | 00 | 01 | 00 | 01 | 01 | 01 | 00 | 01 | 01 | 10 | 11 | 11 | 01 | 01 | 11 | 001 | 000 | 001 | 001 | 010 | 011 | 011 | 001 | 001 | 011 | 010 | 011 | 011 | 001 | 001 | 011 | 101 | 101 | 111 | 011 | 0010 | 0011 | 0011 | 0001 | 0001 | 0011 | 0101 | 0101 | 0111 | 0011 | 0101 | 0101 | 0111 | 0011 | 1011 | 00101 | 00101 | 00111 | 00011 | 01011 | 01011 | 001011 | 0 |
| 0 | 0 | 1 | 1 | 0 | 0 | 00 | 01 | 01 | 00 | 00 | 01 | 01 | 00 | 00 | 11 | 10 | 10 | 10 | 10 | 00 | 001 | 001 | 000 | 000 | 011 | 010 | 010 | 010 | 010 | 000 | 011 | 010 | 010 | 010 | 010 | 000 | 110 | 110 | 100 | 100 | 0011 | 0010 | 0010 | 0010 | 0010 | 0000 | 0110 | 0110 | 0100 | 0100 | 0110 | 0110 | 0100 | 0100 | 1100 | 00110 | 00110 | 00100 | 00100 | 01100 | 01100 | 001100 | 1 |
| 0 | 0 | 1 | 1 | 0 | 1 | 00 | 01 | 01 | 00 | 01 | 01 | 01 | 00 | 01 | 11 | 10 | 11 | 10 | 11 | 01 | 001 | 001 | 000 | 001 | 011 | 010 | 011 | 010 | 011 | 001 | 011 | 010 | 011 | 010 | 011 | 001 | 110 | 111 | 101 | 101 | 0011 | 0010 | 0011 | 0010 | 0011 | 0001 | 0110 | 0111 | 0101 | 0101 | 0110 | 0111 | 0101 | 0101 | 1101 | 00110 | 00111 | 00101 | 00101 | 01101 | 01101 | 001101 | 1 |
| 0 | 0 | 1 | 1 | 1 | 0 | 00 | 01 | 01 | 01 | 00 | 01 | 01 | 01 | 00 | 11 | 11 | 10 | 11 | 10 | 10 | 001 | 001 | 001 | 000 | 011 | 011 | 010 | 011 | 010 | 010 | 011 | 011 | 010 | 011 | 010 | 010 | 111 | 110 | 110 | 110 | 0011 | 0011 | 0010 | 0011 | 0010 | 0010 | 0111 | 0110 | 0110 | 0110 | 0111 | 0110 | 0110 | 0110 | 1110 | 00111 | 00110 | 00110 | 00110 | 01110 | 01110 | 001110 | 1 |
| 0 | 0 | 1 | 1 | 1 | 1 | 00 | 01 | 01 | 01 | 01 | 01 | 01 | 01 | 01 | 11 | 11 | 11 | 11 | 11 | 11 | 001 | 001 | 001 | 001 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 111 | 111 | 111 | 111 | 0011 | 0011 | 0011 | 0011 | 0011 | 0011 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 1111 | 00111 | 00111 | 00111 | 00111 | 01111 | 01111 | 001111 | 0 |
| 0 | 1 | 0 | 0 | 0 | 0 | 01 | 00 | 00 | 00 | 00 | 10 | 10 | 10 | 10 | 00 | 00 | 00 | 00 | 00 | 00 | 010 | 010 | 010 | 010 | 000 | 000 | 000 | 000 | 000 | 000 | 100 | 100 | 100 | 100 | 100 | 100 | 000 | 000 | 000 | 000 | 0100 | 0100 | 0100 | 0100 | 0100 | 0100 | 0000 | 0000 | 0000 | 0000 | 1000 | 1000 | 1000 | 1000 | 0000 | 01000 | 01000 | 01000 | 01000 | 00000 | 10000 | 010000 | 0 |
| 0 | 1 | 0 | 0 | 0 | 1 | 01 | 00 | 00 | 00 | 01 | 10 | 10 | 10 | 11 | 00 | 00 | 01 | 00 | 01 | 01 | 010 | 010 | 010 | 011 | 000 | 000 | 001 | 000 | 001 | 001 | 100 | 100 | 101 | 100 | 101 | 101 | 000 | 001 | 001 | 001 | 0100 | 0100 | 0101 | 0100 | 0101 | 0101 | 0000 | 0001 | 0001 | 0001 | 1000 | 1001 | 1001 | 1001 | 0001 | 01000 | 01001 | 01001 | 01001 | 00001 | 10001 | 010001 | 0 |
| 0 | 1 | 0 | 0 | 1 | 0 | 01 | 00 | 00 | 01 | 00 | 10 | 10 | 11 | 10 | 00 | 01 | 00 | 01 | 00 | 10 | 010 | 010 | 011 | 010 | 000 | 001 | 000 | 001 | 000 | 010 | 100 | 101 | 100 | 101 | 100 | 110 | 001 | 000 | 010 | 010 | 0100 | 0101 | 0100 | 0101 | 0100 | 0110 | 0001 | 0000 | 0010 | 0010 | 1001 | 1000 | 1010 | 1010 | 0010 | 01001 | 01000 | 01010 | 01010 | 00010 | 10010 | 010010 | 1 |
| 0 | 1 | 0 | 0 | 1 | 1 | 01 | 00 | 00 | 01 | 01 | 10 | 10 | 11 | 11 | 00 | 01 | 01 | 01 | 01 | 11 | 010 | 010 | 011 | 011 | 000 | 001 | 001 | 001 | 001 | 011 | 100 | 101 | 101 | 101 | 101 | 111 | 001 | 001 | 011 | 011 | 0100 | 0101 | 0101 | 0101 | 0101 | 0111 | 0001 | 0001 | 0011 | 0011 | 1001 | 1001 | 1011 | 1011 | 0011 | 01001 | 01001 | 01011 | 01011 | 00011 | 10011 | 010011 | 1 |
| 0 | 1 | 0 | 1 | 0 | 0 | 01 | 00 | 01 | 00 | 00 | 10 | 11 | 10 | 10 | 01 | 00 | 00 | 10 | 10 | 00 | 010 | 011 | 010 | 010 | 001 | 000 | 000 | 010 | 010 | 000 | 101 | 100 | 100 | 110 | 110 | 100 | 010 | 010 | 000 | 100 | 0101 | 0100 | 0100 | 0110 | 0110 | 0100 | 0010 | 0010 | 0000 | 0100 | 1010 | 1010 | 1000 | 1100 | 0100 | 01010 | 01010 | 01000 | 01100 | 00100 | 10100 | 010100 | 0 |
| 0 | 1 | 0 | 1 | 0 | 1 | 01 | 00 | 01 | 00 | 01 | 10 | 11 | 10 | 11 | 01 | 00 | 01 | 10 | 11 | 01 | 010 | 011 | 010 | 011 | 001 | 000 | 001 | 010 | 011 | 001 | 101 | 100 | 101 | 110 | 111 | 101 | 010 | 011 | 001 | 101 | 0101 | 0100 | 0101 | 0110 | 0111 | 0101 | 0010 | 0011 | 0001 | 0101 | 1010 | 1011 | 1001 | 1101 | 0101 | 01010 | 01011 | 01001 | 01101 | 00101 | 10101 | 010101 | 0 |
| 0 | 1 | 0 | 1 | 1 | 0 | 01 | 00 | 01 | 01 | 00 | 10 | 11 | 11 | 10 | 01 | 01 | 00 | 11 | 10 | 10 | 010 | 011 | 011 | 010 | 001 | 001 | 000 | 011 | 010 | 010 | 101 | 101 | 100 | 111 | 110 | 110 | 011 | 010 | 010 | 110 | 0101 | 0101 | 0100 | 0111 | 0110 | 0110 | 0011 | 0010 | 0010 | 0110 | 1011 | 1010 | 1010 | 1110 | 0110 | 01011 | 01010 | 01010 | 01110 | 00110 | 10110 | 010110 | 1 |
| 0 | 1 | 0 | 1 | 1 | 1 | 01 | 00 | 01 | 01 | 01 | 10 | 11 | 11 | 11 | 01 | 01 | 01 | 11 | 11 | 11 | 010 | 011 | 011 | 011 | 001 | 001 | 001 | 011 | 011 | 011 | 101 | 101 | 101 | 111 | 111 | 111 | 011 | 011 | 011 | 111 | 0101 | 0101 | 0101 | 0111 | 0111 | 0111 | 0011 | 0011 | 0011 | 0111 | 1011 | 1011 | 1011 | 1111 | 0111 | 01011 | 01011 | 01011 | 01111 | 00111 | 10111 | 010111 | 0 |
| 0 | 1 | 1 | 0 | 0 | 0 | 01 | 01 | 00 | 00 | 00 | 11 | 10 | 10 | 10 | 10 | 10 | 10 | 00 | 00 | 00 | 011 | 010 | 010 | 010 | 010 | 010 | 010 | 000 | 000 | 000 | 110 | 110 | 110 | 100 | 100 | 100 | 100 | 100 | 100 | 000 | 0110 | 0110 | 0110 | 0100 | 0100 | 0100 | 0100 | 0100 | 0100 | 0000 | 1100 | 1100 | 1100 | 1000 | 1000 | 01100 | 01100 | 01100 | 01000 | 01000 | 11000 | 011000 | 0 |
| 0 | 1 | 1 | 0 | 0 | 1 | 01 | 01 | 00 | 00 | 01 | 11 | 10 | 10 | 11 | 10 | 10 | 11 | 00 | 01 | 01 | 011 | 010 | 010 | 011 | 010 | 010 | 011 | 000 | 001 | 001 | 110 | 110 | 111 | 100 | 101 | 101 | 100 | 101 | 101 | 001 | 0110 | 0110 | 0111 | 0100 | 0101 | 0101 | 0100 | 0101 | 0101 | 0001 | 1100 | 1101 | 1101 | 1001 | 1001 | 01100 | 01101 | 01101 | 01001 | 01001 | 11001 | 011001 | 0 |
| 0 | 1 | 1 | 0 | 1 | 0 | 01 | 01 | 00 | 01 | 00 | 11 | 10 | 11 | 10 | 10 | 11 | 10 | 01 | 00 | 10 | 011 | 010 | 011 | 010 | 010 | 011 | 010 | 001 | 000 | 010 | 110 | 111 | 110 | 101 | 100 | 110 | 101 | 100 | 110 | 010 | 0110 | 0111 | 0110 | 0101 | 0100 | 0110 | 0101 | 0100 | 0110 | 0010 | 1101 | 1100 | 1110 | 1010 | 1010 | 01101 | 01100 | 01110 | 01010 | 01010 | 11010 | 011010 | 1 |
| 0 | 1 | 1 | 0 | 1 | 1 | 01 | 01 | 00 | 01 | 01 | 11 | 10 | 11 | 11 | 10 | 11 | 11 | 01 | 01 | 11 | 011 | 010 | 011 | 011 | 010 | 011 | 011 | 001 | 001 | 011 | 110 | 111 | 111 | 101 | 101 | 111 | 101 | 101 | 111 | 011 | 0110 | 0111 | 0111 | 0101 | 0101 | 0111 | 0101 | 0101 | 0111 | 0011 | 1101 | 1101 | 1111 | 1011 | 1011 | 01101 | 01101 | 01111 | 01011 | 01011 | 11011 | 011011 | 1 |
| 0 | 1 | 1 | 1 | 0 | 0 | 01 | 01 | 01 | 00 | 00 | 11 | 11 | 10 | 10 | 11 | 10 | 10 | 10 | 10 | 00 | 011 | 011 | 010 | 010 | 011 | 010 | 010 | 010 | 010 | 000 | 111 | 110 | 110 | 110 | 110 | 100 | 110 | 110 | 100 | 100 | 0111 | 0110 | 0110 | 0110 | 0110 | 0100 | 0110 | 0110 | 0100 | 0100 | 1110 | 1110 | 1100 | 1100 | 1100 | 01110 | 01110 | 01100 | 01100 | 01100 | 11100 | 011100 | 0 |
| 0 | 1 | 1 | 1 | 0 | 1 | 01 | 01 | 01 | 00 | 01 | 11 | 11 | 10 | 11 | 11 | 10 | 11 | 10 | 11 | 01 | 011 | 011 | 010 | 011 | 011 | 010 | 011 | 010 | 011 | 001 | 111 | 110 | 111 | 110 | 111 | 101 | 110 | 111 | 101 | 101 | 0111 | 0110 | 0111 | 0110 | 0111 | 0101 | 0110 | 0111 | 0101 | 0101 | 1110 | 1111 | 1101 | 1101 | 1101 | 01110 | 01111 | 01101 | 01101 | 01101 | 11101 | 011101 | 0 |
| 0 | 1 | 1 | 1 | 1 | 0 | 01 | 01 | 01 | 01 | 00 | 11 | 11 | 11 | 10 | 11 | 11 | 10 | 11 | 10 | 10 | 011 | 011 | 011 | 010 | 011 | 011 | 010 | 011 | 010 | 010 | 111 | 111 | 110 | 111 | 110 | 110 | 111 | 110 | 110 | 110 | 0111 | 0111 | 0110 | 0111 | 0110 | 0110 | 0111 | 0110 | 0110 | 0110 | 1111 | 1110 | 1110 | 1110 | 1110 | 01111 | 01110 | 01110 | 01110 | 01110 | 11110 | 011110 | 1 |
| 0 | 1 | 1 | 1 | 1 | 1 | 01 | 01 | 01 | 01 | 01 | 11 | 11 | 11 | 11 | 11 | 11 | 11 | 11 | 11 | 11 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 011 | 111 | 111 | 111 | 111 | 111 | 111 | 111 | 111 | 111 | 111 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 0111 | 1111 | 1111 | 1111 | 1111 | 1111 | 01111 | 01111 | 01111 | 01111 | 01111 | 11111 | 011111 | 0 |
| 1 | 0 | 0 | 0 | 0 | 0 | 10 | 10 | 10 | 10 | 10 | 00 | 00 | 00 | 00 | 00 | 00 | 00 | 00 | 00 | 00 | 100 | 100 | 100 | 100 | 100 | 100 | 100 | 100 | 100 | 100 | 000 | 000 | 000 | 000 | 000 | 000 | 000 | 000 | 000 | 000 | 1000 | 1000 | 1000 | 1000 | 1000 | 1000 | 1000 | 1000 | 1000 | 1000 | 0000 | 0000 | 0000 | 0000 | 0000 | 10000 | 10000 | 10000 | 10000 | 10000 | 00000 | 100000 | 1 |
| 1 | 0 | 0 | 0 | 0 | 1 | 10 | 10 | 10 | 10 | 11 | 00 | 00 | 00 | 01 | 00 | 00 | 01 | 00 | 01 | 01 | 100 | 100 | 100 | 101 | 100 | 100 | 101 | 100 | 101 | 101 | 000 | 000 | 001 | 000 | 001 | 001 | 000 | 001 | 001 | 001 | 1000 | 1000 | 1001 | 1000 | 1001 | 1001 | 1000 | 1001 | 1001 | 1001 | 0000 | 0001 | 0001 | 0001 | 0001 | 10000 | 10001 | 10001 | 10001 | 10001 | 00001 | 100001 | 0 |
| 1 | 0 | 0 | 0 | 1 | 0 | 10 | 10 | 10 | 11 | 10 | 00 | 00 | 01 | 00 | 00 | 01 | 00 | 01 | 00 | 10 | 100 | 100 | 101 | 100 | 100 | 101 | 100 | 101 | 100 | 110 | 000 | 001 | 000 | 001 | 000 | 010 | 001 | 000 | 010 | 010 | 1000 | 1001 | 1000 | 1001 | 1000 | 1010 | 1001 | 1000 | 1010 | 1010 | 0001 | 0000 | 0010 | 0010 | 0010 | 10001 | 10000 | 10010 | 10010 | 10010 | 00010 | 100010 | 1 |
| 1 | 0 | 0 | 0 | 1 | 1 | 10 | 10 | 10 | 11 | 11 | 00 | 00 | 01 | 01 | 00 | 01 | 01 | 01 | 01 | 11 | 100 | 100 | 101 | 101 | 100 | 101 | 101 | 101 | 101 | 111 | 000 | 001 | 001 | 001 | 001 | 011 | 001 | 001 | 011 | 011 | 1000 | 1001 | 1001 | 1001 | 1001 | 1011 | 1001 | 1001 | 1011 | 1011 | 0001 | 0001 | 0011 | 0011 | 0011 | 10001 | 10001 | 10011 | 10011 | 10011 | 00011 | 100011 | 0 |
| 1 | 0 | 0 | 1 | 0 | 0 | 10 | 10 | 11 | 10 | 10 | 00 | 01 | 00 | 00 | 01 | 00 | 00 | 10 | 10 | 00 | 100 | 101 | 100 | 100 | 101 | 100 | 100 | 110 | 110 | 100 | 001 | 000 | 000 | 010 | 010 | 000 | 010 | 010 | 000 | 100 | 1001 | 1000 | 1000 | 1010 | 1010 | 1000 | 1010 | 1010 | 1000 | 1100 | 0010 | 0010 | 0000 | 0100 | 0100 | 10010 | 10010 | 10000 | 10100 | 10100 | 00100 | 100100 | 0 |
| 1 | 0 | 0 | 1 | 0 | 1 | 10 | 10 | 11 | 10 | 11 | 00 | 01 | 00 | 01 | 01 | 00 | 01 | 10 | 11 | 01 | 100 | 101 | 100 | 101 | 101 | 100 | 101 | 110 | 111 | 101 | 001 | 000 | 001 | 010 | 011 | 001 | 010 | 011 | 001 | 101 | 1001 | 1000 | 1001 | 1010 | 1011 | 1001 | 1010 | 1011 | 1001 | 1101 | 0010 | 0011 | 0001 | 0101 | 0101 | 10010 | 10011 | 10001 | 10101 | 10101 | 00101 | 100101 | 0 |
| 1 | 0 | 0 | 1 | 1 | 0 | 10 | 10 | 11 | 11 | 10 | 00 | 01 | 01 | 00 | 01 | 01 | 00 | 11 | 10 | 10 | 100 | 101 | 101 | 100 | 101 | 101 | 100 | 111 | 110 | 110 | 001 | 001 | 000 | 011 | 010 | 010 | 011 | 010 | 010 | 110 | 1001 | 1001 | 1000 | 1011 | 1010 | 1010 | 1011 | 1010 | 1010 | 1110 | 0011 | 0010 | 0010 | 0110 | 0110 | 10011 | 10010 | 10010 | 10110 | 10110 | 00110 | 100110 | 1 |
| 1 | 0 | 0 | 1 | 1 | 1 | 10 | 10 | 11 | 11 | 11 | 00 | 01 | 01 | 01 | 01 | 01 | 01 | 11 | 11 | 11 | 100 | 101 | 101 | 101 | 101 | 101 | 101 | 111 | 111 | 111 | 001 | 001 | 001 | 011 | 011 | 011 | 011 | 011 | 011 | 111 | 1001 | 1001 | 1001 | 1011 | 1011 | 1011 | 1011 | 1011 | 1011 | 1111 | 0011 | 0011 | 0011 | 0111 | 0111 | 10011 | 10011 | 10011 | 10111 | 10111 | 00111 | 100111 | 0 |
| 1 | 0 | 1 | 0 | 0 | 0 | 10 | 11 | 10 | 10 | 10 | 01 | 00 | 00 | 00 | 10 | 10 | 10 | 00 | 00 | 00 | 101 | 100 | 100 | 100 | 110 | 110 | 110 | 100 | 100 | 100 | 010 | 010 | 010 | 000 | 000 | 000 | 100 | 100 | 100 | 000 | 1010 | 1010 | 1010 | 1000 | 1000 | 1000 | 1100 | 1100 | 1100 | 1000 | 0100 | 0100 | 0100 | 0000 | 1000 | 10100 | 10100 | 10100 | 10000 | 11000 | 01000 | 101000 | 1 |
| 1 | 0 | 1 | 0 | 0 | 1 | 10 | 11 | 10 | 10 | 11 | 01 | 00 | 00 | 01 | 10 | 10 | 11 | 00 | 01 | 01 | 101 | 100 | 100 | 101 | 110 | 110 | 111 | 100 | 101 | 101 | 010 | 010 | 011 | 000 | 001 | 001 | 100 | 101 | 101 | 001 | 1010 | 1010 | 1011 | 1000 | 1001 | 1001 | 1100 | 1101 | 1101 | 1001 | 0100 | 0101 | 0101 | 0001 | 1001 | 10100 | 10101 | 10101 | 10001 | 11001 | 01001 | 101001 | 1 |
| 1 | 0 | 1 | 0 | 1 | 0 | 10 | 11 | 10 | 11 | 10 | 01 | 00 | 01 | 00 | 10 | 11 | 10 | 01 | 00 | 10 | 101 | 100 | 101 | 100 | 110 | 111 | 110 | 101 | 100 | 110 | 010 | 011 | 010 | 001 | 000 | 010 | 101 | 100 | 110 | 010 | 1010 | 1011 | 1010 | 1001 | 1000 | 1010 | 1101 | 1100 | 1110 | 1010 | 0101 | 0100 | 0110 | 0010 | 1010 | 10101 | 10100 | 10110 | 10010 | 11010 | 01010 | 101010 | 0 |
| 1 | 0 | 1 | 0 | 1 | 1 | 10 | 11 | 10 | 11 | 11 | 01 | 00 | 01 | 01 | 10 | 11 | 11 | 01 | 01 | 11 | 101 | 100 | 101 | 101 | 110 | 111 | 111 | 101 | 101 | 111 | 010 | 011 | 011 | 001 | 001 | 011 | 101 | 101 | 111 | 011 | 1010 | 1011 | 1011 | 1001 | 1001 | 1011 | 1101 | 1101 | 1111 | 1011 | 0101 | 0101 | 0111 | 0011 | 1011 | 10101 | 10101 | 10111 | 10011 | 11011 | 01011 | 101011 | 0 |
| 1 | 0 | 1 | 1 | 0 | 0 | 10 | 11 | 11 | 10 | 10 | 01 | 01 | 00 | 00 | 11 | 10 | 10 | 10 | 10 | 00 | 101 | 101 | 100 | 100 | 111 | 110 | 110 | 110 | 110 | 100 | 011 | 010 | 010 | 010 | 010 | 000 | 110 | 110 | 100 | 100 | 1011 | 1010 | 1010 | 1010 | 1010 | 1000 | 1110 | 1110 | 1100 | 1100 | 0110 | 0110 | 0100 | 0100 | 1100 | 10110 | 10110 | 10100 | 10100 | 11100 | 01100 | 101100 | 1 |
| 1 | 0 | 1 | 1 | 0 | 1 | 10 | 11 | 11 | 10 | 11 | 01 | 01 | 00 | 01 | 11 | 10 | 11 | 10 | 11 | 01 | 101 | 101 | 100 | 101 | 111 | 110 | 111 | 110 | 111 | 101 | 011 | 010 | 011 | 010 | 011 | 001 | 110 | 111 | 101 | 101 | 1011 | 1010 | 1011 | 1010 | 1011 | 1001 | 1110 | 1111 | 1101 | 1101 | 0110 | 0111 | 0101 | 0101 | 1101 | 10110 | 10111 | 10101 | 10101 | 11101 | 01101 | 101101 | 1 |
| 1 | 0 | 1 | 1 | 1 | 0 | 10 | 11 | 11 | 11 | 10 | 01 | 01 | 01 | 00 | 11 | 11 | 10 | 11 | 10 | 10 | 101 | 101 | 101 | 100 | 111 | 111 | 110 | 111 | 110 | 110 | 011 | 011 | 010 | 011 | 010 | 010 | 111 | 110 | 110 | 110 | 1011 | 1011 | 1010 | 1011 | 1010 | 1010 | 1111 | 1110 | 1110 | 1110 | 0111 | 0110 | 0110 | 0110 | 1110 | 10111 | 10110 | 10110 | 10110 | 11110 | 01110 | 101110 | 1 |
